Game ID,Game Name,Bet Name,Market Name,Sportsbook,line,Odds,Player Name
37337-12164-2024-10-03-16,Milwaukee Brewers vs New York Mets,Jose Iglesias Over 1.5,Player Hits + Runs + RBIs,DraftKings (Pick 6),1.5,-145.0,Jose Iglesias
37337-12164-2024-10-03-16,Milwaukee Brewers vs New York Mets,Jose Iglesias Under 1.5,Player Hits + Runs + RBIs,DraftKings (Pick 6),1.5,-145.0,Jose Iglesias
37337-12164-2024-10-03-16,Milwaukee Brewers vs New York Mets,Mark Vientos Over 1.5,Player Hits + Runs + RBIs,DraftKings (Pick 6),1.5,-145.0,Mark Vientos
37337-12164-2024-10-03-16,Milwaukee Brewers vs New York Mets,Mark Vientos Under 1.5,Player Hits + Runs + RBIs,DraftKings (Pick 6),1.5,-145.0,Mark Vientos
37337-12164-2024-10-03-16,Milwaukee Brewers vs New York Mets,Pete Alonso Over 1.5,Player Hits + Runs + RBIs,DraftKings (Pick 6),1.5,-145.0,Pete Alonso
37337-12164-2024-10-03-16,Milwaukee Brewers vs New York Mets,Pete Alonso Under 1.5,Player Hits + Runs + RBIs,DraftKings (Pick 6),1.5,-145.0,Pete Alonso
37337-12164-2024-10-03-16,Milwaukee Brewers vs New York Mets,William Contreras Over 1.5,Player Hits + Runs + RBIs,DraftKings (Pick 6),1.5,-145.0,William Contreras
37337-12164-2024-10-03-16,Milwaukee Brewers vs New York Mets,William Contreras Under 1.5,Player Hits + Runs + RBIs,DraftKings (Pick 6),1.5,-145.0,William Contreras
37337-12164-2024-10-03-16,Milwaukee Brewers vs New York Mets,Willy Adames Over 1.5,Player Hits + Runs + RBIs,DraftKings (Pick 6),1.5,-145.0,Willy Adames
37337-12164-2024-10-03-16,Milwaukee Brewers vs New York Mets,Willy Adames Under 1.5,Player Hits + Runs + RBIs,DraftKings (Pick 6),1.5,-145.0,Willy Adames
37337-12164-2024-10-03-16,Milwaukee Brewers vs New York Mets,Francisco Alvarez Over 0.5,Player Hits,DraftKings (Pick 6),0.5,-145.0,Francisco Alvarez
37337-12164-2024-10-03-16,Milwaukee Brewers vs New York Mets,Francisco Alvarez Under 0.5,Player Hits,DraftKings (Pick 6),0.5,-145.0,Francisco Alvarez
37337-12164-2024-10-03-16,Milwaukee Brewers vs New York Mets,Gary Sanchez Over 0.5,Player Hits,DraftKings (Pick 6),0.5,-145.0,Gary Sanchez
37337-12164-2024-10-03-16,Milwaukee Brewers vs New York Mets,Gary Sanchez Under 0.5,Player Hits,DraftKings (Pick 6),0.5,-145.0,Gary Sanchez
37337-12164-2024-10-03-16,Milwaukee Brewers vs New York Mets,Jesse Winker Over 0.5,Player Hits,DraftKings (Pick 6),0.5,-145.0,Jesse Winker
37337-12164-2024-10-03-16,Milwaukee Brewers vs New York Mets,Jesse Winker Under 0.5,Player Hits,DraftKings (Pick 6),0.5,-145.0,Jesse Winker
37337-12164-2024-10-03-16,Milwaukee Brewers vs New York Mets,Joey Ortiz Over 0.5,Player Hits,DraftKings (Pick 6),0.5,-145.0,Joey Ortiz
37337-12164-2024-10-03-16,Milwaukee Brewers vs New York Mets,Joey Ortiz Under 0.5,Player Hits,DraftKings (Pick 6),0.5,-145.0,Joey Ortiz
37337-12164-2024-10-03-16,Milwaukee Brewers vs New York Mets,Rhys Hoskins Over 0.5,Player Hits,DraftKings (Pick 6),0.5,-145.0,Rhys Hoskins
37337-12164-2024-10-03-16,Milwaukee Brewers vs New York Mets,Rhys Hoskins Under 0.5,Player Hits,DraftKings (Pick 6),0.5,-145.0,Rhys Hoskins
37337-12164-2024-10-03-16,Milwaukee Brewers vs New York Mets,Tyrone Taylor Over 0.5,Player Hits,DraftKings (Pick 6),0.5,-145.0,Tyrone Taylor
37337-12164-2024-10-03-16,Milwaukee Brewers vs New York Mets,Tyrone Taylor Under 0.5,Player Hits,DraftKings (Pick 6),0.5,-145.0,Tyrone Taylor
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Donovan Solano Over 1.5,Player Hits,DraftKings,1.5,360.0,Donovan Solano
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Fernando Tatis Jr. Over 1.5,Player Hits,DraftKings,1.5,240.0,Fernando Tatis Jr.
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Fernando Tatis Jr. Over 2.5,Player Hits,DraftKings,2.5,1000.0,Fernando Tatis Jr.
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Freddie Freeman Over 1.5,Player Hits,DraftKings,1.5,300.0,Freddie Freeman
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Gavin Lux Over 1.5,Player Hits,DraftKings,1.5,600.0,Gavin Lux
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Jackson Merrill Over 1.5,Player Hits,DraftKings,1.5,190.0,Jackson Merrill
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Jackson Merrill Over 2.5,Player Hits,DraftKings,2.5,750.0,Jackson Merrill
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Jake Cronenworth Over 1.5,Player Hits,DraftKings,1.5,400.0,Jake Cronenworth
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Jurickson Profar Over 1.5,Player Hits,DraftKings,1.5,310.0,Jurickson Profar
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Kyle Higashioka Over 1.5,Player Hits,DraftKings,1.5,750.0,Kyle Higashioka
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Luis Arraez Over 0.5,Player Hits,DraftKings,0.5,-300.0,Luis Arraez
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Luis Arraez Over 2.5,Player Hits,DraftKings,2.5,600.0,Luis Arraez
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Manny Machado Over 1.5,Player Hits,DraftKings,1.5,255.0,Manny Machado
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Manny Machado Over 2.5,Player Hits,DraftKings,2.5,1100.0,Manny Machado
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Max Muncy Over 1.5,Player Hits,DraftKings,1.5,550.0,Max Muncy
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Miguel Rojas Over 1.5,Player Hits,DraftKings,1.5,400.0,Miguel Rojas
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Mookie Betts Over 1.5,Player Hits,DraftKings,1.5,250.0,Mookie Betts
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Mookie Betts Over 2.5,Player Hits,DraftKings,2.5,1200.0,Mookie Betts
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Shohei Ohtani Over 1.5,Player Hits,DraftKings,1.5,270.0,Shohei Ohtani
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Shohei Ohtani Over 2.5,Player Hits,DraftKings,2.5,1200.0,Shohei Ohtani
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Teoscar Hernandez Over 1.5,Player Hits,DraftKings,1.5,340.0,Teoscar Hernandez
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Tommy Edman Over 1.5,Player Hits,DraftKings,1.5,340.0,Tommy Edman
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Will Smith Over 1.5,Player Hits,DraftKings,1.5,320.0,Will Smith
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Xander Bogaerts Over 1.5,Player Hits,DraftKings,1.5,275.0,Xander Bogaerts
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Xander Bogaerts Over 2.5,Player Hits,DraftKings,2.5,1300.0,Xander Bogaerts
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Donovan Solano Over 0.5,Player Hits,DraftKings,0.5,-155.0,Donovan Solano
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Donovan Solano Under 0.5,Player Hits,DraftKings,0.5,110.0,Donovan Solano
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Fernando Tatis Jr. Over 0.5,Player Hits,DraftKings,0.5,-255.0,Fernando Tatis Jr.
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Fernando Tatis Jr. Under 0.5,Player Hits,DraftKings,0.5,180.0,Fernando Tatis Jr.
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Freddie Freeman Over 0.5,Player Hits,DraftKings,0.5,-200.0,Freddie Freeman
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Freddie Freeman Under 0.5,Player Hits,DraftKings,0.5,140.0,Freddie Freeman
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Gavin Lux Over 0.5,Player Hits,DraftKings,0.5,-115.0,Gavin Lux
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Gavin Lux Under 0.5,Player Hits,DraftKings,0.5,-125.0,Gavin Lux
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Jackson Merrill Over 0.5,Player Hits,DraftKings,0.5,-280.0,Jackson Merrill
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Jackson Merrill Under 0.5,Player Hits,DraftKings,0.5,195.0,Jackson Merrill
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Jake Cronenworth Over 0.5,Player Hits,DraftKings,0.5,-160.0,Jake Cronenworth
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Jake Cronenworth Under 0.5,Player Hits,DraftKings,0.5,110.0,Jake Cronenworth
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Jurickson Profar Over 0.5,Player Hits,DraftKings,0.5,-180.0,Jurickson Profar
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Jurickson Profar Under 0.5,Player Hits,DraftKings,0.5,130.0,Jurickson Profar
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Kyle Higashioka Over 0.5,Player Hits,DraftKings,0.5,110.0,Kyle Higashioka
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Kyle Higashioka Under 0.5,Player Hits,DraftKings,0.5,-160.0,Kyle Higashioka
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Luis Arraez Over 1.5,Player Hits,DraftKings,1.5,155.0,Luis Arraez
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Luis Arraez Under 1.5,Player Hits,DraftKings,1.5,-225.0,Luis Arraez
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Manny Machado Over 0.5,Player Hits,DraftKings,0.5,-235.0,Manny Machado
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Manny Machado Under 0.5,Player Hits,DraftKings,0.5,165.0,Manny Machado
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Max Muncy Over 0.5,Player Hits,DraftKings,0.5,-125.0,Max Muncy
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Max Muncy Under 0.5,Player Hits,DraftKings,0.5,-115.0,Max Muncy
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Miguel Rojas Over 0.5,Player Hits,DraftKings,0.5,-140.0,Miguel Rojas
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Miguel Rojas Under 0.5,Player Hits,DraftKings,0.5,100.0,Miguel Rojas
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Mookie Betts Over 0.5,Player Hits,DraftKings,0.5,-220.0,Mookie Betts
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Mookie Betts Under 0.5,Player Hits,DraftKings,0.5,155.0,Mookie Betts
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Shohei Ohtani Over 0.5,Player Hits,DraftKings,0.5,-240.0,Shohei Ohtani
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Shohei Ohtani Under 0.5,Player Hits,DraftKings,0.5,165.0,Shohei Ohtani
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Teoscar Hernandez Over 0.5,Player Hits,DraftKings,0.5,-175.0,Teoscar Hernandez
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Teoscar Hernandez Under 0.5,Player Hits,DraftKings,0.5,125.0,Teoscar Hernandez
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Tommy Edman Over 0.5,Player Hits,DraftKings,0.5,-170.0,Tommy Edman
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Tommy Edman Under 0.5,Player Hits,DraftKings,0.5,120.0,Tommy Edman
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Will Smith Over 0.5,Player Hits,DraftKings,0.5,-180.0,Will Smith
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Will Smith Under 0.5,Player Hits,DraftKings,0.5,125.0,Will Smith
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Xander Bogaerts Over 0.5,Player Hits,DraftKings,0.5,-195.0,Xander Bogaerts
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Xander Bogaerts Under 0.5,Player Hits,DraftKings,0.5,135.0,Xander Bogaerts
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Donovan Solano Over 0.5,Player Singles,DraftKings,0.5,105.0,Donovan Solano
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Donovan Solano Under 0.5,Player Singles,DraftKings,0.5,-145.0,Donovan Solano
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Fernando Tatis Jr. Over 0.5,Player Singles,DraftKings,0.5,-110.0,Fernando Tatis Jr.
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Fernando Tatis Jr. Under 0.5,Player Singles,DraftKings,0.5,-120.0,Fernando Tatis Jr.
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Freddie Freeman Over 0.5,Player Singles,DraftKings,0.5,-105.0,Freddie Freeman
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Freddie Freeman Under 0.5,Player Singles,DraftKings,0.5,-130.0,Freddie Freeman
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Gavin Lux Over 0.5,Player Singles,DraftKings,0.5,150.0,Gavin Lux
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Gavin Lux Under 0.5,Player Singles,DraftKings,0.5,-210.0,Gavin Lux
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Jackson Merrill Over 0.5,Player Singles,DraftKings,0.5,-120.0,Jackson Merrill
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Jackson Merrill Under 0.5,Player Singles,DraftKings,0.5,-110.0,Jackson Merrill
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Jake Cronenworth Over 0.5,Player Singles,DraftKings,0.5,120.0,Jake Cronenworth
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Jake Cronenworth Under 0.5,Player Singles,DraftKings,0.5,-160.0,Jake Cronenworth
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Jurickson Profar Over 0.5,Player Singles,DraftKings,0.5,105.0,Jurickson Profar
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Jurickson Profar Under 0.5,Player Singles,DraftKings,0.5,-145.0,Jurickson Profar
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Kyle Higashioka Over 0.5,Player Singles,DraftKings,0.5,205.0,Kyle Higashioka
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Kyle Higashioka Under 0.5,Player Singles,DraftKings,0.5,-290.0,Kyle Higashioka
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Luis Arraez Over 0.5,Player Singles,DraftKings,0.5,-225.0,Luis Arraez
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Luis Arraez Under 0.5,Player Singles,DraftKings,0.5,165.0,Luis Arraez
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Manny Machado Over 0.5,Player Singles,DraftKings,0.5,-110.0,Manny Machado
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Manny Machado Under 0.5,Player Singles,DraftKings,0.5,-120.0,Manny Machado
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Max Muncy Over 0.5,Player Singles,DraftKings,0.5,220.0,Max Muncy
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Max Muncy Under 0.5,Player Singles,DraftKings,0.5,-310.0,Max Muncy
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Miguel Rojas Over 0.5,Player Singles,DraftKings,0.5,105.0,Miguel Rojas
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Miguel Rojas Under 0.5,Player Singles,DraftKings,0.5,-145.0,Miguel Rojas
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Mookie Betts Over 0.5,Player Singles,DraftKings,0.5,-105.0,Mookie Betts
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Mookie Betts Under 0.5,Player Singles,DraftKings,0.5,-130.0,Mookie Betts
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Shohei Ohtani Over 0.5,Player Singles,DraftKings,0.5,120.0,Shohei Ohtani
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Shohei Ohtani Under 0.5,Player Singles,DraftKings,0.5,-160.0,Shohei Ohtani
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Teoscar Hernandez Over 0.5,Player Singles,DraftKings,0.5,120.0,Teoscar Hernandez
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Teoscar Hernandez Under 0.5,Player Singles,DraftKings,0.5,-165.0,Teoscar Hernandez
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Tommy Edman Over 0.5,Player Singles,DraftKings,0.5,100.0,Tommy Edman
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Tommy Edman Under 0.5,Player Singles,DraftKings,0.5,-135.0,Tommy Edman
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Will Smith Over 0.5,Player Singles,DraftKings,0.5,110.0,Will Smith
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Will Smith Under 0.5,Player Singles,DraftKings,0.5,-145.0,Will Smith
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Xander Bogaerts Over 0.5,Player Singles,DraftKings,0.5,-115.0,Xander Bogaerts
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Xander Bogaerts Under 0.5,Player Singles,DraftKings,0.5,-115.0,Xander Bogaerts
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Dylan Cease Over 2.5,Player Hits Allowed,DraftKings,2.5,-400.0,Dylan Cease
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Dylan Cease Over 4.5,Player Hits Allowed,DraftKings,4.5,125.0,Dylan Cease
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Dylan Cease Over 5.5,Player Hits Allowed,DraftKings,5.5,255.0,Dylan Cease
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Dylan Cease Over 6.5,Player Hits Allowed,DraftKings,6.5,475.0,Dylan Cease
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Jack Flaherty Over 2.5,Player Hits Allowed,DraftKings,2.5,-650.0,Jack Flaherty
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Jack Flaherty Over 3.5,Player Hits Allowed,DraftKings,3.5,-255.0,Jack Flaherty
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Jack Flaherty Over 5.5,Player Hits Allowed,DraftKings,5.5,155.0,Jack Flaherty
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Jack Flaherty Over 6.5,Player Hits Allowed,DraftKings,6.5,285.0,Jack Flaherty
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Dylan Cease Over 3.5,Player Hits Allowed,DraftKings,3.5,-165.0,Dylan Cease
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Dylan Cease Under 3.5,Player Hits Allowed,DraftKings,3.5,115.0,Dylan Cease
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Jack Flaherty Over 4.5,Player Hits Allowed,DraftKings,4.5,-125.0,Jack Flaherty
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Jack Flaherty Under 4.5,Player Hits Allowed,DraftKings,4.5,-115.0,Jack Flaherty
34048-25683-2024-10-05-17,Los Angeles Dodgers vs San Diego Padres,Donovan Solano Over 1.5,Player Hits + Runs + RBIs,DraftKings,1.5,135.0,Donovan Solano
